Ordinal,Function,Ordinal_in_Function
3740,?Insert@CDockBar@@IAEHPAVCControlBar@@VCRect@@VCPoint@@@Z @ 3975 NONAME,False
3741,?InsertAfter@CObList@@QAEPAU__POSITION@@PAU2@PAVCObject@@@Z @ 3976 NONAME,False
3742,?InsertAfter@CPtrList@@QAEPAU__POSITION@@PAU2@PAX@Z @ 3977 NONAME,False
3743,?InsertAfter@CStringList@@QAEPAU__POSITION@@PAU2@PBD@Z @ 3978 NONAME,False
3744,?InsertAt@CByteArray@@QAEXHEH@Z @ 3979 NONAME,False
3745,?InsertAt@CByteArray@@QAEXHPAV1@@Z @ 3980 NONAME,False
3746,?InsertAt@CDWordArray@@QAEXHKH@Z @ 3981 NONAME,False
3747,?InsertAt@CDWordArray@@QAEXHPAV1@@Z @ 3982 NONAME,False
3748,?InsertAt@CObArray@@QAEXHPAV1@@Z @ 3983 NONAME,False
3749,?InsertAt@CObArray@@QAEXHPAVCObject@@H@Z @ 3984 NONAME,False
3750,?InsertAt@CPtrArray@@QAEXHPAV1@@Z @ 3985 NONAME,False
3751,?InsertAt@CPtrArray@@QAEXHPAXH@Z @ 3986 NONAME,False
3752,?InsertAt@CStringArray@@QAEXHPAV1@@Z @ 3987 NONAME,False
3753,?InsertAt@CStringArray@@QAEXHPBDH@Z @ 3988 NONAME,False
3754,?InsertAt@CUIntArray@@QAEXHIH@Z @ 3989 NONAME,False
3755,?InsertAt@CUIntArray@@QAEXHPAV1@@Z @ 3990 NONAME,False
3756,?InsertAt@CWordArray@@QAEXHGH@Z @ 3991 NONAME,False
3757,?InsertAt@CWordArray@@QAEXHPAV1@@Z @ 3992 NONAME,False
3758,?InsertBefore@CObList@@QAEPAU__POSITION@@PAU2@PAVCObject@@@Z @ 3993 NONAME,False
3759,?InsertBefore@CPtrList@@QAEPAU__POSITION@@PAU2@PAX@Z @ 3994 NONAME,False
3760,?InsertBefore@CStringList@@QAEPAU__POSITION@@PAU2@PBD@Z @ 3995 NONAME,False
3761,?InsertColumn@CListCtrl@@QAEHHPBDHHH@Z @ 3996 NONAME,False
3762,?InsertFileAsObject@CRichEditView@@QAEXPBD@Z @ 3997 NONAME,False
3763,?InsertItem@CListCtrl@@QAEHIHPBDIIHJ@Z @ 3998 NONAME,False
3764,?InsertItem@CRichEditView@@QAEJPAVCRichEditCntrItem@@@Z @ 3999 NONAME,False
3765,?InsertItem@CTreeCtrl@@QAEPAU_TREEITEM@@IPBDHHIIJPAU2@1@Z @ 4000 NONAME,False
3766,?InsertMenus@XOleInPlaceFrame@COleFrameHook@@UAGJPAUHMENU__@@PAUtagOleMenuGroupWidths@@@Z @ 4001 NONAME,False
3767,?InsertMenus@XOleIPFrame@COleControlContainer@@UAGJPAUHMENU__@@PAUtagOleMenuGroupWidths@@@Z @ 4002 NONAME,False
3768,?interfaceMap@CCmdTarget@@1UAFX_INTERFACEMAP@@B @ 4003 NONAME,False
3769,?interfaceMap@CDocObjectServer@@1UAFX_INTERFACEMAP@@B @ 4004 NONAME DATA,False
3770,?interfaceMap@COleClientItem@@1UAFX_INTERFACEMAP@@B @ 4005 NONAME DATA,False
3771,?interfaceMap@COleControl@@1UAFX_INTERFACEMAP@@B @ 4006 NONAME DATA,False
3772,?interfaceMap@COleDataSource@@1UAFX_INTERFACEMAP@@B @ 4007 NONAME DATA,False
3773,?interfaceMap@COleDropSource@@1UAFX_INTERFACEMAP@@B @ 4008 NONAME DATA,False
3774,?interfaceMap@COleDropTarget@@1UAFX_INTERFACEMAP@@B @ 4009 NONAME DATA,False
3775,?interfaceMap@COleFrameHook@@1UAFX_INTERFACEMAP@@B @ 4010 NONAME DATA,False
3776,?interfaceMap@COleLinkingDoc@@1UAFX_INTERFACEMAP@@B @ 4011 NONAME DATA,False
3777,?interfaceMap@COleMessageFilter@@1UAFX_INTERFACEMAP@@B @ 4012 NONAME DATA,False
3778,?interfaceMap@COleObjectFactory@@1UAFX_INTERFACEMAP@@B @ 4013 NONAME DATA,False
3779,?interfaceMap@COlePropertyPage@@1UAFX_INTERFACEMAP@@B @ 4014 NONAME DATA,False
3780,?interfaceMap@COleServerDoc@@1UAFX_INTERFACEMAP@@B @ 4015 NONAME DATA,False
3781,?interfaceMap@COleServerItem@@1UAFX_INTERFACEMAP@@B @ 4016 NONAME DATA,False
3782,?interfaceMap@CRichEditView@@1UAFX_INTERFACEMAP@@B @ 4017 NONAME DATA,False
3783,?InternalGetFont@COleControl@@QAEAAVCFontHolder@@XZ @ 4018 NONAME,False
3784,?InternalGetText@COleControl@@QAEABVCString@@XZ @ 4019 NONAME,False
3785,?InternalQueryInterface@CCmdTarget@@QAEKPBXPAPAX@Z @ 4020 NONAME,False
3786,?InternalRelease@CCmdTarget@@QAEKXZ @ 4021 NONAME,False
3787,?IntersectClipRect@CDC@@QAEHHHHH@Z @ 4022 NONAME,False
3788,?IntersectClipRect@CDC@@QAEHPBUtagRECT@@@Z @ 4023 NONAME,False
3789,?InvalidateCheck@CCheckListBox@@IAEXH@Z @ 4024 NONAME,False
3790,?InvalidateControl@COleControl@@QAEXPBUtagRECT@@H@Z @ 4025 NONAME,False
3791,?InvalidateItem@CCheckListBox@@IAEXH@Z @ 4026 NONAME,False
3792,?InvalidateRgn@COleControl@@QAEXPAVCRgn@@H@Z @ 4027 NONAME,False
3793,?InvertSysMenu@CMiniFrameWnd@@IAEXXZ @ 4028 NONAME,False
3794,?Invoke@COleDispatchImpl@@UAGJJABU_GUID@@KGPAUtagDISPPARAMS@@PAUtagVARIANT@@PAUtagEXCEPINFO@@PAI@Z @ 4029 NONAME,False
3795,?Invoke@XAmbientProps@COleControlSite@@UAGJJABU_GUID@@KGPAUtagDISPPARAMS@@PAUtagVARIANT@@PAUtagEXCEPINFO@@PAI@Z @ 4030 NONAME,False
3796,?Invoke@XEventSink@COleControlSite@@UAGJJABU_GUID@@KGPAUtagDISPPARAMS@@PAUtagVARIANT@@PAUtagEXCEPINFO@@PAI@Z @ 4031 NONAME,False
3797,?InvokeHelper@COleControlSite@@UAAXJGGPAXPBEZZ @ 4032 NONAME,False
3798,?InvokeHelper@COleDispatchDriver@@QAAXJGGPAXPBEZZ @ 4033 NONAME,False
3799,?InvokeHelper@CWnd@@QAAXJGGPAXPBEZZ @ 4034 NONAME,False
3800,?InvokeHelperV@COleControlSite@@UAEXJGGPAXPBEPAD@Z @ 4035 NONAME,False
3801,?InvokeHelperV@COleDispatchDriver@@QAEXJGGPAXPBEPAD@Z @ 4036 NONAME,False
3802,?IsBlank@CDocItem@@UBEHXZ @ 4037 NONAME,False
3803,?IsBlank@COleServerItem@@MBEHXZ @ 4038 NONAME,False
3804,?IsBOF@CDaoRecordset@@QBEHXZ @ 4039 NONAME,False
3805,?IsChildPane@CSplitterWnd@@QAEHPAVCWnd@@PAH1@Z @ 4040 NONAME,False
3806,?IsConnected@COleServerItem@@QBEHXZ @ 4041 NONAME,False
3807,?IsDataAvailable@COleDataObject@@QAEHGPAUtagFORMATETC@@@Z @ 4042 NONAME,False
3808,?IsDefaultButton@COleControlSite@@QAEHXZ @ 4043 NONAME,False
3809,?IsDeleted@CDaoRecordset@@QBEHXZ @ 4044 NONAME,False
3810,?IsDerivedFrom@CRuntimeClass@@QBEHPBU1@@Z @ 4045 NONAME,False
3811,?IsDialogMessageA@COccManager@@UAEHPAVCWnd@@PAUtagMSG@@@Z @ 4046 NONAME,False
3812,?IsDialogMessageA@CWnd@@QAEHPAUtagMSG@@@Z @ 4047 NONAME,False
3813,?IsDirty@CBlobProperty@@UAGJXZ @ 4048 NONAME,False
3814,?IsDirty@XPersistFile@COleLinkingDoc@@UAGJXZ @ 4049 NONAME,False
3815,?IsDirty@XPersistMemory@COleControl@@UAGJXZ @ 4050 NONAME,False
3816,?IsDirty@XPersistStorage@COleControl@@UAGJXZ @ 4051 NONAME,False
3817,?IsDirty@XPersistStorage@COleServerDoc@@UAGJXZ @ 4052 NONAME,False
3818,?IsDirty@XPersistStreamInit@COleControl@@UAGJXZ @ 4053 NONAME,False
3819,?IsDlgButtonChecked@COleControlContainer@@UBEIH@Z @ 4054 NONAME,False
3820,?IsDlgButtonChecked@CWnd@@QBEIH@Z @ 4055 NONAME,False
3821,?IsDockBar@CControlBar@@UBEHXZ @ 4056 NONAME,False
3822,?IsDockBar@CDockBar@@UBEHXZ @ 4057 NONAME,False
3823,?IsDots@CFileFind@@UBEHXZ @ 4058 NONAME,False
3824,?IsDots@CGopherFileFind@@UBEHXZ @ 4059 NONAME,False
3825,?IsEnabled@CCheckListBox@@QAEHH@Z @ 4060 NONAME,False
3826,?IsEOF@CDaoRecordset@@QBEHXZ @ 4061 NONAME,False
3827,?IsFieldDirty@CDaoRecordset@@QAEHPAX@Z @ 4062 NONAME,False
3828,?IsFieldDirty@CRecordset@@QAEHPAX@Z @ 4063 NONAME,False
3829,?IsFieldNull@CDaoRecordset@@QAEHPAX@Z @ 4064 NONAME,False
3830,?IsFieldNull@CRecordset@@QAEHPAX@Z @ 4065 NONAME,False
3831,?IsFieldNullable@CDaoRecordset@@QAEHPAX@Z @ 4066 NONAME,False
3832,?IsFieldNullable@CRecordset@@QAEHPAX@Z @ 4067 NONAME,False
3833,?IsFieldNullable@CRecordset@@QBEHK@Z @ 4068 NONAME,False
3834,?IsFieldStatusDirty@CDaoRecordset@@QAEHI@Z @ 4069 NONAME,False
3835,?IsFieldStatusDirty@CRecordset@@QBEHK@Z @ 4070 NONAME,False
3836,?IsFieldStatusNull@CDaoRecordset@@QAEHI@Z @ 4071 NONAME,False
3837,?IsFieldStatusNull@CRecordset@@QBEHK@Z @ 4072 NONAME,False
3838,?IsFieldStatusNullable@CDaoRecordset@@QAEHI@Z @ 4073 NONAME,False
3839,?IsFieldStatusNullableKnown@CDaoRecordset@@QAEHI@Z @ 4074 NONAME,False
3840,?IsFieldType@CFieldExchange@@QAEHPAI@Z @ 4075 NONAME,False
3841,?IsFloating@CControlBar@@QBEHXZ @ 4076 NONAME,False
3842,?IsFrameWnd@CFrameWnd@@UBEHXZ @ 4077 NONAME,False
3843,?IsFrameWnd@CWnd@@UBEHXZ @ 4078 NONAME,False
3844,?IsIdleMessage@CWinThread@@UAEHPAUtagMSG@@@Z @ 4079 NONAME,False
3845,?IsInvokeAllowed@CCmdTarget@@UAEHJ@Z @ 4080 NONAME,False
3846,?IsInvokeAllowed@COleControl@@MAEHJ@Z @ 4081 NONAME,False
3847,?IsJoin@CRecordset@@SGHPBD@Z @ 4082 NONAME,False
3848,?IsKindOf@CObject@@QBEHPBUCRuntimeClass@@@Z @ 4083 NONAME,False
3849,?IsLabelControl@COccManager@@SAHPAVCWnd@@@Z @ 4084 NONAME,False
3850,?IsLicenseValid@COleObjectFactory@@QAEHXZ @ 4085 NONAME,False
3851,?IsMatch@CDaoRecordset@@QAEHXZ @ 4086 NONAME,False
3852,?IsMatchingMnemonic@COccManager@@SAHPAVCWnd@@PAUtagMSG@@@Z @ 4087 NONAME,False
3853,?IsMatchingMnemonic@COleControlSite@@QAEHPAUtagMSG@@@Z @ 4088 NONAME,False
3854,?IsModified@CDocument@@UAEHXZ @ 4089 NONAME,False
3855,?IsModified@COleClientItem@@QBEHXZ @ 4090 NONAME,False
3856,?IsModified@COleControl@@QAEHXZ @ 4091 NONAME,False
3857,?IsModified@COlePropertyPage@@QAEHXZ @ 4092 NONAME,False
3858,?IsModified@CRichEditDoc@@UAEHXZ @ 4093 NONAME,False
3859,?IsNullValue@CDaoFieldExchange@@SGHPAXK@Z @ 4094 NONAME,False
3860,?IsOnFirstRecord@CDaoRecordView@@QAEHXZ @ 4095 NONAME,False
3861,?IsOnFirstRecord@CRecordView@@QAEHXZ @ 4096 NONAME,False
3862,?IsOnLastRecord@CDaoRecordView@@QAEHXZ @ 4097 NONAME,False
3863,?IsOnLastRecord@CRecordView@@QAEHXZ @ 4098 NONAME,False
3864,?IsOpen@CRecordset@@QBEHXZ @ 4099 NONAME,False
3865,?IsPageDirty@XPropertyPage@COlePropertyPage@@UAGJXZ @ 4100 NONAME,False
3866,?IsParamStatusNull@CRecordset@@QBEHK@Z @ 4101 NONAME,False
3867,?IsRecordsetUpdatable@CRecordset@@IAEHXZ @ 4102 NONAME,False
3868,?IsRegistered@COleObjectFactory@@UBEHXZ @ 4103 NONAME,False
3869,?IsResultExpected@CCmdTarget@@QAEHXZ @ 4104 NONAME,False
3870,?IsRichEditFormat@CRichEditView@@SAHG@Z @ 4105 NONAME,False
3871,?IsRunning@XOleItemContainer@COleLinkingDoc@@UAGJPAG@Z @ 4106 NONAME,False
3872,?IsSelected@CRichEditView@@MBEHPBVCObject@@@Z @ 4107 NONAME,False
3873,?IsSelected@CView@@UBEHPBVCObject@@@Z @ 4108 NONAME,False
3874,?IsSelectQueryUpdatable@CRecordset@@QAEHPBD@Z @ 4109 NONAME,False
3875,?IsSerializable@CObject@@QBEHXZ @ 4110 NONAME,False
3876,?IsSignificantMessage@COleMessageFilter@@UAEHPAUtagMSG@@@Z @ 4111 NONAME,False
3877,?IsSQLUpdatable@CRecordset@@QAEHPBD@Z @ 4112 NONAME,False
3878,?IsSubclassedControl@COleControl@@UAEHXZ @ 4113 NONAME,False
3879,?IsTopParentActive@CWnd@@QBEHXZ @ 4114 NONAME,False
3880,?IsTracking@CFrameWnd@@QBEHXZ @ 4115 NONAME,False
3881,?IsUpToDate@XOleObject@CDocObjectServer@@UAGJXZ @ 4116 NONAME,False
3882,?IsUpToDate@XOleObject@COleControl@@UAGJXZ @ 4117 NONAME,False
3883,?IsUpToDate@XOleObject@COleServerDoc@@UAGJXZ @ 4118 NONAME,False
3884,?IsUpToDate@XOleObject@COleServerItem@@UAGJXZ @ 4119 NONAME,False
3885,?IsValidOperation@CDaoFieldExchange@@QAEHXZ @ 4120 NONAME,False
3886,?IsVisible@CControlBar@@UBEHXZ @ 4121 NONAME,False
3887,?IsWindowEnabled@COleControlSite@@UBEHXZ @ 4122 NONAME,False
3888,?IsWindowEnabled@CWnd@@QBEHXZ @ 4123 NONAME,False
3889,?ItemFromPoint@CListBox@@QBEIVCPoint@@AAH@Z @ 4124 NONAME,False
3890,?ItemHasChildren@CTreeCtrl@@QBEHPAU_TREEITEM@@@Z @ 4125 NONAME,False
3891,?KeyDown@COleControl@@IAEXPAG@Z @ 4126 NONAME,False
3892,?KeyUp@COleControl@@IAEXPAG@Z @ 4127 NONAME,False
3893,?KillSocket@CAsyncSocket@@SGXIPAV1@@Z @ 4128 NONAME,False
3894,?Left@CString@@QBE?AV1@H@Z @ 4129 NONAME,False
3895,?LineIndex@CRichEditCtrl@@QBEHH@Z @ 4130 NONAME,False
3896,?LineLength@CRichEditCtrl@@QBEHH@Z @ 4131 NONAME,False
3897,?LineScroll@CRichEditCtrl@@QAEXHH@Z @ 4132 NONAME,False
3898,?LineTo@CDC@@QAEHHH@Z @ 4133 NONAME,False
3899,?lMaxSize@CRichEditView@@2KA @ 4134 NONAME DATA,False
3900,?Load@CBlobProperty@@UAGJPAUIStream@@@Z @ 4135 NONAME,False
3901,?Load@CDialogTemplate@@QAEHPBD@Z @ 4136 NONAME,False
3902,?Load@COleControl@@QAEXPBDAAVCDataPathProperty@@@Z @ 4137 NONAME,False
3903,?Load@CRuntimeClass@@SGPAU1@AAVCArchive@@PAI@Z @ 4138 NONAME,False
3904,?Load@XPersistFile@COleLinkingDoc@@UAGJPBGK@Z @ 4139 NONAME,False
3905,?Load@XPersistMemory@COleControl@@UAGJPAXK@Z @ 4140 NONAME,False
3906,?Load@XPersistPropertyBag@COleControl@@UAGJPAUIPropertyBag@@PAUIErrorLog@@@Z @ 4141 NONAME,False
3907,?Load@XPersistStorage@COleControl@@UAGJPAUIStorage@@@Z @ 4142 NONAME,False
3908,?Load@XPersistStorage@COleServerDoc@@UAGJPAUIStorage@@@Z @ 4143 NONAME,False
3909,?Load@XPersistStreamInit@COleControl@@UAGJPAUIStream@@@Z @ 4144 NONAME,False
3910,?LoadAccelTable@CFrameWnd@@QAEHPBD@Z @ 4145 NONAME,False
3911,?LoadBarState@CFrameWnd@@QAEXPBD@Z @ 4146 NONAME,False
3912,?LoadBitmapA@CToolBar@@QAEHPBD@Z @ 4147 NONAME,False
3913,?LoadBitmaps@CBitmapButton@@QAEHPBD000@Z @ 4148 NONAME,False
3914,?LoadFields@CDaoRecordset@@IAEXXZ @ 4149 NONAME,False
3915,?LoadFields@CRecordset@@QAEXXZ @ 4150 NONAME,False
3916,?LoadFrame@CFrameWnd@@UAEHIKPAVCWnd@@PAUCCreateContext@@@Z @ 4151 NONAME,False
3917,?LoadFrame@CMDIChildWnd@@UAEHIKPAVCWnd@@PAUCCreateContext@@@Z @ 4152 NONAME,False
3918,?LoadFrame@CMDIFrameWnd@@UAEHIKPAVCWnd@@PAUCCreateContext@@@Z @ 4153 NONAME,False
3919,?LoadFrame@COleIPFrameWnd@@UAEHIKPAVCWnd@@PAUCCreateContext@@@Z @ 4154 NONAME,False
3920,?LoadFromStorage@COleDocument@@MAEXXZ @ 4155 NONAME,False
3921,?LoadState@CControlBarInfo@@QAEHPBDHPAVCDockState@@@Z @ 4156 NONAME,False
3922,?LoadState@CDockState@@QAEXPBD@Z @ 4157 NONAME,False
3923,?LoadState@COleControl@@IAEJPAUIStream@@@Z @ 4158 NONAME,False
3924,?LoadStdProfileSettings@CWinApp@@IAEXI@Z @ 4159 NONAME,False
3925,?LoadStringA@CString@@QAEHI@Z @ 4160 NONAME,False
3926,?LoadTemplate@CDocTemplate@@UAEXXZ @ 4161 NONAME,False
3927,?LoadTemplate@CMultiDocTemplate@@UAEXXZ @ 4162 NONAME,False
3928,?LoadToolBar@CToolBar@@QAEHPBD@Z @ 4163 NONAME,False
3929,?Lock@CCriticalSection@@UAEHK@Z @ 4164 NONAME,False
3930,?Lock@CMultiLock@@QAEKKHK@Z @ 4165 NONAME,False
3931,?Lock@COleSafeArray@@QAEXXZ @ 4166 NONAME,False
3932,?Lock@CSingleLock@@QAEHK@Z @ 4167 NONAME,False
3933,?Lock@CSyncObject@@UAEHK@Z @ 4168 NONAME,False
3934,?Lock@CTypeLibCache@@QAEXXZ @ 4169 NONAME,False
3935,?LockBuffer@CEditView@@QBEPBDXZ @ 4170 NONAME,False
3936,?LockBuffer@CString@@QAEPADXZ @ 4171 NONAME,False
3937,?LockContainer@XOleContainer@COleControlContainer@@UAGJH@Z @ 4172 NONAME,False
3938,?LockContainer@XOleItemContainer@COleLinkingDoc@@UAGJH@Z @ 4173 NONAME,False
3939,?LockExternal@COleLinkingDoc@@IAEXHH@Z @ 4174 NONAME,False
3940,?LockInPlaceActive@COleControl@@QAEHH@Z @ 4175 NONAME,False
3941,?LockInPlaceActive@XOleControlSite@COleControlSite@@UAGJH@Z @ 4176 NONAME,False
3942,?LockRange@CFile@@UAEXKK@Z @ 4177 NONAME,False
3943,?LockRange@CInternetFile@@UAEXKK@Z @ 4178 NONAME,False
3944,?LockRange@CMemFile@@UAEXKK@Z @ 4179 NONAME,False
3945,?LockRange@COleStreamFile@@UAEXKK@Z @ 4180 NONAME,False
3946,?LockRange@CSocketFile@@UAEXKK@Z @ 4181 NONAME,False
3947,?LockRange@CStdioFile@@UAEXKK@Z @ 4182 NONAME,False
3948,?LockRegion@CArchiveStream@@UAGJT_ULARGE_INTEGER@@0K@Z @ 4183 NONAME,False
3949,?LockServer@XClassFactory@COleObjectFactory@@UAGJH@Z @ 4184 NONAME,False
3950,?Lookup@CMapPtrToPtr@@QBEHPAXAAPAX@Z @ 4185 NONAME,False
3951,?Lookup@CMapPtrToWord@@QBEHPAXAAG@Z @ 4186 NONAME,False
3952,?Lookup@CMapStringToOb@@QBEHPBDAAPAVCObject@@@Z @ 4187 NONAME,False
3953,?Lookup@CMapStringToPtr@@QBEHPBDAAPAX@Z @ 4188 NONAME,False
3954,?Lookup@CMapStringToString@@QBEHPBDAAVCString@@@Z @ 4189 NONAME,False
3955,?Lookup@CMapWordToOb@@QBEHGAAPAVCObject@@@Z @ 4190 NONAME,False
3956,?Lookup@CMapWordToPtr@@QBEHGAAPAX@Z @ 4191 NONAME,False
3957,?Lookup@COleDataSource@@IBEPAUAFX_DATACACHE_ENTRY@@PAUtagFORMATETC@@W4tagDATADIR@@@Z @ 4192 NONAME,False
3958,?Lookup@CTypeLibCache@@QAEHKPAPAUITypeLib@@@Z @ 4193 NONAME,False
3959,?LookupHandle@CAsyncSocket@@SGPAV1@IH@Z @ 4194 NONAME,False
3960,?LookupItem@CRichEditDoc@@QBEPAVCRichEditCntrItem@@PAUIOleObject@@@Z @ 4195 NONAME,False
3961,?LookupKey@CMapStringToOb@@QBEHPBDAAPBD@Z @ 4196 NONAME,False
3962,?LookupKey@CMapStringToPtr@@QBEHPBDAAPBD@Z @ 4197 NONAME,False
3963,?LookupKey@CMapStringToString@@QBEHPBDAAPBD@Z @ 4198 NONAME,False
3964,?LookupTypeInfo@CTypeLibCache@@QAEHKABU_GUID@@PAPAUITypeInfo@@@Z @ 4199 NONAME,False
3965,?LPtoDP@CDC@@QBEXPAUtagSIZE@@@Z @ 4200 NONAME,False
3966,?LPtoHIMETRIC@CDC@@QBEXPAUtagSIZE@@@Z @ 4201 NONAME,False
3967,?MakeLower@CString@@QAEXXZ @ 4202 NONAME,False
3968,?MakeReverse@CString@@QAEXXZ @ 4203 NONAME,False
3969,?MakeUpper@CString@@QAEXXZ @ 4204 NONAME,False
3970,?MapObject@CArchive@@QAEXPBVCObject@@@Z @ 4205 NONAME,False
3971,?MapPropertyToPage@XPerPropertyBrowsing@COleControl@@UAGJJPAU_GUID@@@Z @ 4206 NONAME,False
3972,?MapResult@COleDialog@@QAEHI@Z @ 4207 NONAME,False
3973,?MapWizardResult@CPropertyPage@@IAEJJ@Z @ 4208 NONAME,False
3974,?MarkForAddNew@CDaoRecordset@@IAEXXZ @ 4209 NONAME,False
3975,?MarkForAddNew@CRecordset@@QAEXXZ @ 4210 NONAME,False
3976,?MarkForEdit@CDaoRecordset@@IAEXXZ @ 4211 NONAME,False
3977,?MarkForUpdate@CRecordset@@QAEXXZ @ 4212 NONAME,False
3978,?MarkItemsClear@CRichEditDoc@@IBEXXZ @ 4213 NONAME,False
3979,?MatchDocType@CDocTemplate@@UAE?AW4Confidence@1@PBDAAPAVCDocument@@@Z @ 4214 NONAME,False
3980,?MatchesMask@CFileFind@@UBEHK@Z @ 4215 NONAME,False
3981,?MDIGetActive@CMDIFrameWnd@@QBEPAVCMDIChildWnd@@PAH@Z @ 4216 NONAME,False
3982,?MeasureItem@CCheckListBox@@UAEXPAUtagMEASUREITEMSTRUCT@@@Z @ 4217 NONAME,False
3983,?MeasureItem@CComboBox@@UAEXPAUtagMEASUREITEMSTRUCT@@@Z @ 4218 NONAME,False
3984,?MeasureItem@CListBox@@UAEXPAUtagMEASUREITEMSTRUCT@@@Z @ 4219 NONAME,False
3985,?MeasureItem@CMenu@@UAEXPAUtagMEASUREITEMSTRUCT@@@Z @ 4220 NONAME,False
3986,?MemberIDFromName@CCmdTarget@@KGJPBUAFX_DISPMAP@@PBD@Z @ 4221 NONAME,False
3987,?Memcpy@CMemFile@@MAEPAEPAEPBEI@Z @ 4222 NONAME,False
3988,?MessageBoxA@COlePropertyPage@@QAEHPBD0I@Z @ 4223 NONAME,False
3989,?MessageBoxA@CWnd@@QAEHPBD0I@Z @ 4224 NONAME,False
3990,?messageMap@CCheckListBox@@1UAFX_MSGMAP@@B @ 4225 NONAME DATA,False
3991,?messageMap@CCmdTarget@@1UAFX_MSGMAP@@B @ 4226 NONAME DATA,False
3992,?messageMap@CColorDialog@@1UAFX_MSGMAP@@B @ 4227 NONAME DATA,False
3993,?messageMap@CColorPropPage@@1UAFX_MSGMAP@@B @ 4228 NONAME DATA,False
3994,?messageMap@CCommonDialog@@1UAFX_MSGMAP@@B @ 4229 NONAME DATA,False
3995,?messageMap@CControlBar@@1UAFX_MSGMAP@@B @ 4230 NONAME DATA,False
3996,?messageMap@CControlFrameWnd@@1UAFX_MSGMAP@@B @ 4231 NONAME DATA,False
3997,?messageMap@CCtrlView@@1UAFX_MSGMAP@@B @ 4232 NONAME DATA,False
3998,?messageMap@CDaoRecordView@@1UAFX_MSGMAP@@B @ 4233 NONAME DATA,False
3999,?messageMap@CDialog@@1UAFX_MSGMAP@@B @ 4234 NONAME DATA,False
4000,?messageMap@CDialogBar@@1UAFX_MSGMAP@@B @ 4235 NONAME DATA,False
4001,?messageMap@CDockBar@@1UAFX_MSGMAP@@B @ 4236 NONAME DATA,False
4002,?messageMap@CDocObjectServer@@1UAFX_MSGMAP@@B @ 4237 NONAME DATA,False
4003,?messageMap@CDocument@@1UAFX_MSGMAP@@B @ 4238 NONAME DATA,False
4004,?messageMap@CEditView@@1UAFX_MSGMAP@@B @ 4239 NONAME DATA,False
4005,?messageMap@CFontPropPage@@1UAFX_MSGMAP@@B @ 4240 NONAME DATA,False
4006,?messageMap@CFormView@@1UAFX_MSGMAP@@B @ 4241 NONAME DATA,False
4007,?messageMap@CFrameWnd@@1UAFX_MSGMAP@@B @ 4242 NONAME DATA,False
4008,?messageMap@CListCtrl@@1UAFX_MSGMAP@@B @ 4243 NONAME DATA,False
4009,?messageMap@CListView@@1UAFX_MSGMAP@@B @ 4244 NONAME DATA,False
4010,?messageMap@CMDIChildWnd@@1UAFX_MSGMAP@@B @ 4245 NONAME DATA,False
4011,?messageMap@CMDIFrameWnd@@1UAFX_MSGMAP@@B @ 4246 NONAME DATA,False
4012,?messageMap@CMiniDockFrameWnd@@1UAFX_MSGMAP@@B @ 4247 NONAME DATA,False
4013,?messageMap@CMiniFrameWnd@@1UAFX_MSGMAP@@B @ 4248 NONAME DATA,False
4014,?messageMap@COleControl@@1UAFX_MSGMAP@@B @ 4249 NONAME DATA,False
4015,?messageMap@COleDocIPFrameWnd@@1UAFX_MSGMAP@@B @ 4250 NONAME DATA,False
4016,?messageMap@COleIPFrameWnd@@1UAFX_MSGMAP@@B @ 4251 NONAME DATA,False
4017,?messageMap@COlePropertyPage@@1UAFX_MSGMAP@@B @ 4252 NONAME DATA,False
4018,?messageMap@COleResizeBar@@1UAFX_MSGMAP@@B @ 4253 NONAME DATA,False
4019,?messageMap@COleServerDoc@@1UAFX_MSGMAP@@B @ 4254 NONAME DATA,False
4020,?messageMap@CPicturePropPage@@1UAFX_MSGMAP@@B @ 4255 NONAME DATA,False
4021,?messageMap@CPreviewView@@1UAFX_MSGMAP@@B @ 4256 NONAME DATA,False
4022,?messageMap@CPrintDialog@@1UAFX_MSGMAP@@B @ 4257 NONAME DATA,False
4023,?messageMap@CPropertyPage@@1UAFX_MSGMAP@@B @ 4258 NONAME DATA,False
4024,?messageMap@CPropertySheet@@1UAFX_MSGMAP@@B @ 4259 NONAME DATA,False
4025,?messageMap@CRecordView@@1UAFX_MSGMAP@@B @ 4260 NONAME DATA,False
4026,?messageMap@CRichEditView@@1UAFX_MSGMAP@@B @ 4261 NONAME DATA,False
4027,?messageMap@CScrollView@@1UAFX_MSGMAP@@B @ 4262 NONAME DATA,False
4028,?messageMap@CSocketWnd@@1UAFX_MSGMAP@@B @ 4263 NONAME DATA,False
4029,?messageMap@CSplitterWnd@@1UAFX_MSGMAP@@B @ 4264 NONAME DATA,False
4030,?messageMap@CStatusBar@@1UAFX_MSGMAP@@B @ 4265 NONAME DATA,False
4031,?messageMap@CStockPropPage@@1UAFX_MSGMAP@@B @ 4266 NONAME DATA,False
4032,?messageMap@CTabCtrl@@1UAFX_MSGMAP@@B @ 4267 NONAME DATA,False
4033,?messageMap@CToolBar@@1UAFX_MSGMAP@@B @ 4268 NONAME DATA,False
4034,?messageMap@CToolBarCtrl@@1UAFX_MSGMAP@@B @ 4269 NONAME DATA,False
